Date,Open,High,Low,Close,Adj Close,Volume
2023-05-01,88.5123291015625,88.81195068359375,85.59090423583984,86.74261474609375,86.74261474609375,494450271
2023-05-02,86.74449157714844,89.02608489990234,86.2947769165039,88.29579162597656,88.29579162597656,406998356
2023-05-03,88.2949447631836,89.7755355834961,85.85283660888672,88.89485168457031,88.89485168457031,466944292
2023-05-04,88.89431762695312,89.10044860839844,87.65029907226562,88.49445343017578,88.49445343017578,311253105
2023-05-05,88.49211120605469,89.52669525146484,87.07610321044922,88.83866882324219,88.83866882324219,402566192
2023-05-06,88.8398208618164,89.34297943115234,82.33717346191406,83.63143920898438,83.63143920898438,611083498
2023-05-07,83.6258544921875,84.69554138183594,83.34185028076172,83.5726089477539,83.5726089477539,345770753
2023-05-08,83.56997680664062,84.86123657226562,76.82546997070312,77.8734359741211,77.8734359741211,718898381
2023-05-09,77.87397003173828,80.05975341796875,77.59510803222656,80.0215835571289,80.0215835571289,468132043
2023-05-10,80.01506805419922,81.9688720703125,78.1779556274414,81.06997680664062,81.06997680664062,582964296
2023-05-11,81.06985473632812,81.79845428466797,78.89405059814453,81.04087829589844,81.04087829589844,586874786
2023-05-12,81.0281753540039,81.30793762207031,77.84980010986328,80.50313568115234,80.50313568115234,526826920
2023-05-13,80.50262451171875,80.97518920898438,80.1424560546875,80.30570220947266,80.30570220947266,305028463
2023-05-14,80.3096923828125,83.81517028808594,80.0142593383789,83.44429779052734,83.44429779052734,400491842
2023-05-15,83.44499969482422,88.42467498779297,82.56475830078125,87.06656646728516,87.06656646728516,776623075
2023-05-16,87.06422424316406,90.2391128540039,86.41757202148438,89.85771942138672,89.85771942138672,809177581
2023-05-17,89.86700439453125,94.87337493896484,89.83343505859375,93.88973236083984,93.88973236083984,1045389525
2023-05-18,93.88941955566406,94.0677490234375,89.68464660644531,90.54290771484375,90.54290771484375,586904480
2023-05-19,90.53280639648438,93.23743438720703,90.44110870361328,91.70238494873047,91.70238494873047,558055386
2023-05-20,91.71121215820312,92.68251037597656,90.82449340820312,92.3713150024414,92.3713150024414,306548115
2023-05-21,92.37760162353516,93.29615020751953,91.46859741210938,92.27886962890625,92.27886962890625,365938794
2023-05-22,92.27718353271484,92.65963745117188,90.36430358886719,90.94607543945312,90.94607543945312,396591248
2023-05-23,90.9487533569336,92.98806762695312,90.6908950805664,91.63233184814453,91.63233184814453,384556801
2023-05-24,91.63601684570312,91.7929458618164,85.11100006103516,86.0003662109375,86.0003662109375,771426876
2023-05-25,85.98468780517578,86.60103607177734,83.53244018554688,86.60067749023438,86.60067749023438,561109959
2023-05-26,86.60363006591797,88.04351806640625,86.27979278564453,87.26806640625,87.26806640625,518267207
2023-05-27,87.25614929199219,88.7843017578125,87.06436920166016,88.65031433105469,88.65031433105469,306057058
2023-05-28,88.6490707397461,92.15806579589844,88.33882141113281,91.57996368408203,91.57996368408203,448657302
2023-05-29,91.5782699584961,92.10299682617188,90.4075698852539,91.00045776367188,91.00045776367188,415109197
2023-05-30,90.99673461914062,93.11832427978516,90.72916412353516,92.32611083984375,92.32611083984375,455802742
