Date,Open,High,Low,Close,Adj Close,Volume
2021-09-20,1.083598017692566,1.2477669715881348,1.0799410343170166,1.2367459535598755,1.2367459535598755,3447
2021-09-21,1.2366549968719482,1.269590973854065,1.2215789556503296,1.2430520057678223,1.2430520057678223,2750
2021-09-22,1.242959976196289,1.2799819707870483,1.2424160242080688,1.2521330118179321,1.2521330118179321,693
2021-09-23,1.2522920370101929,1.254817008972168,1.226578950881958,1.2383840084075928,1.2383840084075928,563
2021-09-24,1.238281011581421,1.238281011581421,1.1591969728469849,1.1663860082626343,1.1663860082626343,802
2021-09-25,1.1664819717407227,1.1762340068817139,1.1493149995803833,1.1543359756469727,1.1543359756469727,661
2021-09-26,1.1541160345077515,1.201956033706665,1.0344829559326172,1.1443040370941162,1.1443040370941162,2494
2021-09-27,1.1444599628448486,1.3970760107040405,1.1395679712295532,1.3404690027236938,1.3404690027236938,4255
2021-09-28,1.3404699563980103,1.3429709672927856,1.32424795627594,1.3298250436782837,1.3298250436782837,1947
2021-09-29,1.3297510147094727,1.3736300468444824,1.304805040359497,1.3542319536209106,1.3542319536209106,335
2021-09-30,1.3538329601287842,1.3880250453948975,0.9526699781417847,0.9562230110168457,0.9562230110168457,3386
2021-10-01,0.9562960267066956,0.9869470000267029,0.9536150097846985,0.9857649803161621,0.9857649803161621,3546
2021-10-02,0.9857789874076843,1.0300450325012207,0.9774649739265442,0.9933410286903381,0.9933410286903381,985
2021-10-03,0.9936400055885315,1.102592945098877,0.9317449927330017,1.0721579790115356,1.0721579790115356,2737
2021-10-04,1.0721299648284912,1.0721299648284912,0.9954109787940979,0.9964659810066223,0.9964659810066223,2592
2021-10-05,0.9965670108795166,1.2513020038604736,0.9731130003929138,1.1594630479812622,1.1594630479812622,4135
2021-10-06,1.1594990491867065,1.1595150232315063,1.0222150087356567,1.0222840309143066,1.0222840309143066,4455
2021-10-07,1.0225629806518555,1.0262869596481323,1.0042250156402588,1.0080360174179077,1.0080360174179077,1077
2021-10-08,1.0080640316009521,1.0113849639892578,0.9561030268669128,0.9564579725265503,0.9564579725265503,454
2021-10-09,0.9564070105552673,0.9578070044517517,0.9399960041046143,0.9399960041046143,0.9399960041046143,438
2021-10-10,0.940155029296875,0.9423720240592957,0.9166539907455444,0.9175739884376526,0.9175739884376526,275
2021-10-11,0.9171370267868042,0.9441140294075012,0.8679190278053284,0.8692010045051575,0.8692010045051575,828
2021-10-12,0.8689690232276917,0.8742319941520691,0.8492109775543213,0.8656839728355408,0.8656839728355408,939
2021-10-13,0.8659210205078125,0.8875190019607544,0.8552529811859131,0.8838300108909607,0.8838300108909607,360
